| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
| 55      | 14:01:25     | 14:01:25       | 670     | 2             |
| 55      | 14:02:15     | 14:02:15       | 676     | 3             |
| 55      | 14:03:21     | 14:03:21       | 698     | 4             |
| 55      | 14:05:15     | 14:05:15       | 724     | 5             |
| 55      | 14:06:58     | 14:06:58       | 763     | 6             |
| 55      | 14:08:09     | 14:08:09       | 783     | 7             |
| 55      | 14:09:45     | 14:09:45       | 811     | 8             |
| 55      | 14:10:59     | 14:10:59       | 831     | 9             |
| 55      | 14:12:23     | 14:12:23       | 836     | 10            |
| 55      | 14:13:06     | 14:13:06       | 842     | 11            |
| 55      | 14:14:01     | 14:14:01       | 848     | 12            |
| 55      | 14:15:06     | 14:15:06       | 856     | 13            |
| 55      | 14:15:42     | 14:15:42       | 861     | 14            |
| 55      | 14:17:07     | 14:17:07       | 883     | 15            |
| 55      | 14:17:56     | 14:17:56       | 890     | 16            |
| 55      | 14:19:12     | 14:19:12       | 911     | 17            |
| 55      | 14:21:37     | 14:21:37       | 931     | 18            |
| 55      | 14:22:23     | 14:22:23       | 939     | 19            |
| 55      | 14:22:48     | 14:22:48       | 944     | 20            |
| 55      | 14:23:35     | 14:23:35       | 962     | 21            |
| 55      | 14:24:23     | 14:24:23       | 973     | 22            |
| 55      | 14:25:39     | 14:25:39       | 993     | 23            |
| 55      | 14:26:19     | 14:26:19       | 991     | 24            |
| 55      | 14:27:22     | 14:27:22       | 980     | 25            |
| 55      | 14:28:03     | 14:28:03       | 966     | 26            |
| 55      | 14:28:38     | 14:28:38       | 951     | 27            |
| 55      | 14:30:05     | 14:30:05       | 924     | 28            |
| 55      | 14:30:41     | 14:30:41       | 915     | 29            |
| 55      | 14:31:44     | 14:31:44       | 896     | 30            |
| 55      | 14:32:30     | 14:32:30       | 882     | 31            |
| 55      | 14:33:03     | 14:33:03       | 872     | 32            |
| 55      | 14:33:36     | 14:33:36       | 857     | 33            |
| 55      | 14:34:41     | 14:34:41       | 844     | 34            |
| 55      | 14:35:15     | 14:35:15       | 838     | 35            |
| 55      | 14:35:55     | 14:35:55       | 829     | 36            |
| 55      | 14:36:49     | 14:36:49       | 802     | 37            |
| 55      | 14:37:19     | 14:37:19       | 790     | 38            |
| 55      | 14:38:29     | 14:38:29       | 794     | 39            |
| 55      | 14:40:04     | 14:40:04       | 815     | 40            |
| 55      | 14:40:30     | 14:40:30       | 812     | 41            |
| 55      | 14:41:05     | 14:41:05       | 809     | 42            |
| 55      | 14:41:20     | 14:41:20       | 807     | 43            |
| 55      | 14:42:34     | 14:42:34       | 804     | 44            |
| 55      | 14:43:32     | 14:43:32       | 799     | 45            |
| 55      | 14:44:37     | 14:44:37       | 787     | 46            |
| 55      | 14:45:27     | 14:45:27       | 776     | 47            |
| 55      | 14:45:53     | 14:45:53       | 762     | 48            |
| 55      | 14:46:28     | 14:46:28       | 740     | 49            |
| 55      | 14:47:32     | 14:47:32       | 727     | 50            |
| 55      | 14:48:13     | 14:48:13       | 738     | 51            |
| 55      | 14:48:42     | 14:48:42       | 746     | 52            |
| 55      | 14:49:07     | 14:49:07       | 753     | 53            |
| 55      | 14:49:44     | 14:49:44       | 768     | 54            |
| 55      | 14:50:22     | 14:50:22       | 770     | 55            |
| 55      | 14:51:14     | 14:51:14       | 761     | 56            |
| 55      | 14:53:39     | 14:53:39       | 750     | 57            |
| 55      | 14:53:58     | 14:53:58       | 748     | 58            |
| 55      | 14:55:28     | 14:55:28       | 745     | 59            |
| 55      | 14:55:59     | 14:55:59       | 739     | 60            |
| 55      | 14:56:27     | 14:56:27       | 711     | 61            |
| 55      | 14:56:54     | 14:56:54       | 693     | 62            |
| 55      | 14:57:45     | 14:57:45       | 680     | 63            |
| 55      | 14:58:29     | 14:58:29       | 690     | 64            |

**cc**

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 55      | 15:00:44     | 15:00:44       | 729     | 66            |
| 55      | 15:02:11     | 15:02:11       | 791     | 67            |
| 55      | 15:03:30     | 15:03:30       | 825     | 68            |
| 55      | 15:03:34     | 15:03:34       | 826     | 69            |
| 56      | 14:10:00     | 14:10:00       | 612     | 1             |
| 56      | 14:11:25     | 14:11:25       | 670     | 2             |
| 56      | 14:12:15     | 14:12:15       | 676     | 3             |
| 56      | 14:13:21     | 14:13:21       | 698     | 4             |
| 56      | 14:15:15     | 14:15:15       | 724     | 5             |
| 56      | 14:16:58     | 14:16:58       | 763     | 6             |
| 56      | 14:18:09     | 14:18:09       | 783     | 7             |
| 56      | 14:19:45     | 14:19:45       | 811     | 8             |
| 56      | 14:20:59     | 14:20:59       | 831     | 9             |
| 56      | 14:22:23     | 14:22:23       | 836     | 10            |
| 56      | 14:23:06     | 14:23:06       | 842     | 11            |
| 56      | 14:24:01     | 14:24:01       | 848     | 12            |
| 56      | 14:25:06     | 14:25:06       | 856     | 13            |
| 56      | 14:25:42     | 14:25:42       | 861     | 14            |
| 56      | 14:27:07     | 14:27:07       | 883     | 15            |
| 56      | 14:27:56     | 14:27:56       | 890     | 16            |
| 56      | 14:29:12     | 14:29:12       | 911     | 17            |
| 56      | 14:31:37     | 14:31:37       | 931     | 18            |
| 56      | 14:32:23     | 14:32:23       | 939     | 19            |
| 56      | 14:32:48     | 14:32:48       | 944     | 20            |
| 56      | 14:33:35     | 14:33:35       | 962     | 21            |
| 56      | 14:34:23     | 14:34:23       | 973     | 22            |
| 56      | 14:35:39     | 14:35:39       | 993     | 23            |
| 56      | 14:36:19     | 14:36:19       | 991     | 24            |
| 56      | 14:37:22     | 14:37:22       | 980     | 25            |
| 56      | 14:38:03     | 14:38:03       | 966     | 26            |
| 56      | 14:38:38     | 14:38:38       | 951     | 27            |
| 56      | 14:40:05     | 14:40:05       | 924     | 28            |
| 56      | 14:40:41     | 14:40:41       | 915     | 29            |
| 56      | 14:41:44     | 14:41:44       | 896     | 30            |
| 56      | 14:43:00     | 14:43:00       | 882     | 31            |
| 56      | 14:43:03     | 14:43:03       | 872     | 32            |
| 56      | 14:43:36     | 14:43:36       | 857     | 33            |
| 56      | 14:44:41     | 14:44:41       | 844     | 34            |
| 56      | 14:45:15     | 14:45:15       | 838     | 35            |
| 56      | 14:45:55     | 14:45:55       | 829     | 36            |
| 56      | 14:46:49     | 14:46:49       | 802     | 37            |
| 56      | 14:47:19     | 14:47:19       | 790     | 38            |
| 56      | 14:48:29     | 14:48:29       | 794     | 39            |
| 56      | 14:50:04     | 14:50:04       | 815     | 40            |
| 56      | 14:50:30     | 14:50:30       | 812     | 41            |
| 56      | 14:51:05     | 14:51:05       | 809     | 42            |
| 56      | 14:51:20     | 14:51:20       | 807     | 43            |
| 56      | 14:52:34     | 14:52:34       | 804     | 44            |
| 56      | 14:53:32     | 14:53:32       | 799     | 45            |
| 56      | 14:54:37     | 14:54:37       | 787     | 46            |
| 56      | 14:55:27     | 14:55:27       | 776     | 47            |
| 56      | 14:55:53     | 14:55:53       | 762     | 48            |
| 56      | 14:56:28     | 14:56:28       | 740     | 49            |
| 56      | 14:57:32     | 14:57:32       | 727     | 50            |
| 56      | 14:58:13     | 14:58:13       | 738     | 51            |
| 56      | 14:58:42     | 14:58:42       | 746     | 52            |
| 56      | 14:59:07     | 14:59:07       | 753     | 53            |
| 56      | 14:59:44     | 14:59:44       | 768     | 54            |
| 56      | 15:00:22     | 15:00:22       | 770     | 55            |
| 56      | 15:01:14     | 15:01:14       | 761     | 56            |
| 56      | 15:03:39     | 15:03:39       | 750     | 57            |
| 56      | 15:04:58     | 15:04:58       | 748     | 58            |
| 56      | 15:05:28     | 15:05:28       | 745     | 59            |
| 56      | 15:05:59     | 15:05:59       | 739     | 60            |
| 56      | 15:06:27     | 15:06:27       | 711     | 61            |
| 56      | 15:06:54     | 15:06:54       | 693     | 62            |
| 56      | 15:07:45     | 15:07:45       | 680     | 63            |
| 56      | 15:08:29     | 15:08:29       | 690     | 64            |
| 56      | 15:09:40     | 15:09:40       | 706     | 65            |
| 56      | 15:10:44     | 15:10:44       | 729     | 66            |
| 56      | 15:12:11     | 15:12:11       | 791     | 67            |
| 56      | 15:13:30     | 15:13:30       | 825     | 68            |

*CE

SEDE DA AGENCIA REGULADORA DO ESTADO DO CEARÁ
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 57      | 15:00:00     | 15:00:00       | 612     | 1             |
| 57      | 15:01:25     | 15:01:25       | 670     | 2             |
| 57      | 15:02:15     | 15:02:15       | 676     | 3             |
| 57      | 15:03:21     | 15:03:21       | 698     | 4             |
| 57      | 15:05:15     | 15:05:15       | 724     | 5             |
| 57      | 15:06:58     | 15:06:58       | 763     | 6             |
| 57      | 15:08:09     | 15:08:09       | 783     | 7             |
| 57      | 15:09:45     | 15:09:45       | 811     | 8             |
| 57      | 15:10:59     | 15:10:59       | 831     | 9             |
| 57      | 15:12:23     | 15:12:23       | 836     | 10            |
| 57      | 15:13:06     | 15:13:06       | 842     | 11            |
| 57      | 15:14:01     | 15:14:01       | 848     | 12            |
| 57      | 15:15:06     | 15:15:06       | 856     | 13            |
| 57      | 15:15:42     | 15:15:42       | 861     | 14            |
| 57      | 15:17:07     | 15:17:07       | 883     | 15            |
| 57      | 15:17:56     | 15:17:56       | 890     | 16            |
| 57      | 15:19:12     | 15:19:12       | 911     | 17            |
| 57      | 15:21:37     | 15:21:37       | 931     | 18            |
| 57      | 15:22:23     | 15:22:23       | 939     | 19            |
| 57      | 15:22:48     | 15:22:48       | 944     | 20            |
| 57      | 15:23:35     | 15:23:35       | 962     | 21            |
| 57      | 15:24:23     | 15:24:23       | 973     | 22            |
| 57      | 15:25:39     | 15:25:39       | 993     | 23            |
| 57      | 15:26:19     | 15:26:19       | 991     | 24            |
| 57      | 15:27:22     | 15:27:22       | 980     | 25            |
| 57      | 15:28:03     | 15:28:03       | 966     | 26            |
| 57      | 15:28:38     | 15:28:38       | 951     | 27            |
| 57      | 15:30:05     | 15:30:05       | 924     | 28            |
| 57      | 15:30:41     | 15:30:41       | 915     | 29            |
| 57      | 15:31:44     | 15:31:44       | 896     | 30            |
| 57      | 15:32:30     | 15:32:30       | 882     | 31            |
| 57      | 15:33:03     | 15:33:03       | 872     | 32            |
| 57      | 15:33:36     | 15:33:36       | 857     | 33            |
| 57      | 15:34:41     | 15:34:41       | 844     | 34            |
| 57      | 15:35:15     | 15:35:15       | 838     | 35            |
| 57      | 15:35:55     | 15:35:55       | 829     | 36            |
| 57      | 15:36:40     | 15:36:40       | 802     | 37            |
| 57      | 15:37:19     | 15:37:19       | 790     | 38            |
| 57      | 15:38:29     | 15:38:29       | 794     | 39            |
| 57      | 15:40:04     | 15:40:04       | 815     | 40            |
